flight_id,airline_code,airline_name,route_name,departure_time,arrival_time,duration_minutes,route_mean_duration,ml_is_anomaly,ml_anomaly_score
6F155,6E,IndiGo,DEL -> BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,33.0,170.0344827586207,0,0.5937
UK045,UK,Vistara,MAA -> HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0,160.0,0,0.1661
AI111,AI,Air India,MAA -> CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,179.0,158.54166666666666,0,0.2473
AI156,AI,Air India,CCU -> BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,103.0,163.96969696969697,0,0.169
SJ128,SJ,SpiceJet,CCU -> BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,183.0,167.35,0,0.2555
AI104,AI,Air India,MAA -> HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,105.0,160.0,0,0.1661
6F225,6E,IndiGo,HYD -> CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,279.0,167.15384615384616,0,0.3454
6F033,6E,IndiGo,DEL -> HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,120.0,174.75925925925927,0,0.186
6F244,6E,IndiGo,MAA -> CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,84.0,158.54166666666666,0,0.145
UK137,UK,Vistara,BOM -> MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,130.0,183.40740740740742,0,0.296
AI063,AI,Air India,HYD -> BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,263.0,162.76923076923077,0,0.2865
SJ156,SJ,SpiceJet,BOM -> DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,35.0,153.82051282051282,0,0.3948
UK125,UK,Vistara,HYD -> BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0,155.4814814814815,0,0.4758
AI232,AI,Air India,DEL -> BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,210.0,170.0344827586207,0,0.1883
AI167,AI,Air India,BLR -> DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,267.0,156.94736842105263,0,0.29
UK160,UK,Vistara,BLR -> BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0,147.73333333333332,0,0.4078
UK129,UK,Vistara,HYD -> MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.0,152.80701754385964,0,0.2138
SJ230,SJ,SpiceJet,BOM -> CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,275.0,169.51111111111112,0,0.2929
SJ056,SJ,SpiceJet,HYD -> DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0,185.35714285714286,0,0.6609
SJ137,SJ,SpiceJet,CCU -> DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,246.0,153.61111111111111,0,0.2097
6F081,6E,IndiGo,MAA -> BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,99.0,172.8153846153846,0,0.1713
6F088,6E,IndiGo,CCU -> BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,151.0,167.35,0,0.2797
6F121,6E,IndiGo,HYD -> MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,298.0,152.80701754385964,1,0.7249
UK214,UK,Vistara,HYD -> DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,220.0,185.35714285714286,0,0.4638
6F060,6E,IndiGo,DEL -> BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,120.0,170.0344827586207,0,0.1875
SJ101,SJ,SpiceJet,CCU -> DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,100.0,153.61111111111111,0,0.1588
AI017,AI,Air India,CCU -> BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,213.0,163.96969696969697,0,0.2721
6F120,6E,IndiGo,BLR -> BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,60.0,147.73333333333332,0,0.4274
6F217,6E,IndiGo,BLR -> BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,168.0,147.73333333333332,0,0.3687
AI194,AI,Air India,MAA -> BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,269.0,172.8153846153846,0,0.2535
AI095,AI,Air India,DEL -> MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,198.0,178.7826086956522,0,0.3736
SJ190,SJ,SpiceJet,BOM -> CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,268.0,169.51111111111112,0,0.2774
6F139,6E,IndiGo,HYD -> MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,202.0,152.80701754385964,0,0.2059
6F062,6E,IndiGo,CCU -> DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,87.0,153.61111111111111,0,0.1642
UK011,UK,Vistara,CCU -> DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,104.0,153.61111111111111,0,0.1586
6F100,6E,IndiGo,BOM -> BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,189.0,176.52173913043478,0,0.3641
6F228,6E,IndiGo,HYD -> MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,291.0,152.80701754385964,0,0.5866
UK033,UK,Vistara,HYD -> DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,284.0,185.35714285714286,0,0.5344
SJ231,SJ,SpiceJet,DEL -> BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0,170.0344827586207,0,0.2432
AI166,AI,Air India,BOM -> CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,183.0,169.51111111111112,0,0.2828
SJ176,SJ,SpiceJet,DEL -> BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,122.0,178.10714285714286,0,0.2662
SJ065,SJ,SpiceJet,MAA -> BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,164.0,172.8153846153846,0,0.3029
6F160,6E,IndiGo,MAA -> BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,257.0,172.8153846153846,0,0.2615
AI089,AI,Air India,CCU -> BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,42.0,163.96969696969697,0,0.4656
UK226,UK,Vistara,MAA -> HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0,160.0,0,0.3273
SJ123,SJ,SpiceJet,BOM -> CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,169.51111111111112,0,0.1848
AI054,AI,Air India,HYD -> CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,266.0,167.15384615384616,0,0.334
UK019,UK,Vistara,BOM -> HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0,180.84615384615384,0,0.592
UK032,UK,Vistara,BLR -> BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,237.0,147.73333333333332,0,0.4314
SJ100,SJ,SpiceJet,MAA -> BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,202.0,172.8153846153846,0,0.3082
SJ094,SJ,SpiceJet,MAA -> HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,284.0,160.0,0,0.4748
6F101,6E,IndiGo,BOM -> MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,297.0,183.40740740740742,0,0.6436
6F006,6E,IndiGo,BOM -> BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,120.0,176.52173913043478,0,0.2904
AI006,AI,Air India,BOM -> BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,170.0,176.52173913043478,0,0.3464
AI195,AI,Air India,CCU -> MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,119.0,171.29166666666666,0,0.255
UK072,UK,Vistara,BOM -> BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0,176.52173913043478,0,0.4345
AI244,AI,Air India,BLR -> BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,35.0,147.73333333333332,0,0.6254
SJ059,SJ,SpiceJet,CCU -> DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,76.0,153.61111111111111,0,0.2793
SJ009,SJ,SpiceJet,CCU -> BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,95.0,167.35,0,0.2722
AI121,AI,Air India,HYD -> MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,209.0,152.80701754385964,0,0.2542
6F265,6E,IndiGo,DEL -> HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,57.0,174.75925925925927,0,0.4686
6F110,6E,IndiGo,HYD -> DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,201.0,185.35714285714286,0,0.5942
UK018,UK,Vistara,BOM -> CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,113.0,169.51111111111112,0,0.2461
6F072,6E,IndiGo,BLR -> CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,57.0,128.52380952380952,1,0.8851
6F159,6E,IndiGo,CCU -> BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,35.0,163.96969696969697,0,0.6244
6F095,6E,IndiGo,BLR -> MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,221.0,187.3125,0,0.6476
SJ129,SJ,SpiceJet,CCU -> BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,240.0,163.96969696969697,0,0.3211
UK039,UK,Vistara,HYD -> BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,73.0,155.4814814814815,0,0.3425
6F130,6E,IndiGo,DEL -> HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,174.75925925925927,0,0.3827
6F247,6E,IndiGo,DEL -> HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,174.75925925925927,0,0.3827
SJ233,SJ,SpiceJet,DEL -> HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,98.0,174.75925925925927,0,0.2933
6F231,6E,IndiGo,HYD -> MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,267.0,152.80701754385964,0,0.4238
AI125,AI,Air India,CCU -> DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,219.0,153.61111111111111,0,0.3317
6F102,6E,IndiGo,HYD -> MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,74.0,152.80701754385964,0,0.3272
UK078,UK,Vistara,BOM -> HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,209.0,180.84615384615384,0,0.4942
UK043,UK,Vistara,DEL -> HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,244.0,174.75925925925927,0,0.4158
AI144,AI,Air India,MAA -> BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,173.0,176.76190476190476,0,0.5596
UK054,UK,Vistara,BLR -> BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,293.0,147.73333333333332,1,0.9046
UK108,UK,Vistara,DEL -> BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,198.0,170.0344827586207,0,0.4342
6F008,6E,IndiGo,DEL -> BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,285.0,178.10714285714286,0,0.5899
6F106,6E,IndiGo,BOM -> CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,102.0,169.51111111111112,0,0.3614
AI203,AI,Air India,BOM -> CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,167.0,169.51111111111112,0,0.5428
AI065,AI,Air India,MAA -> BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,291.0,172.8153846153846,0,0.5821
UK053,UK,Vistara,BLR -> BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,170.0,147.73333333333332,0,0.4894
UK086,UK,Vistara,CCU -> BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,152.0,167.35,0,0.3801
SJ223,SJ,SpiceJet,HYD -> MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,74.0,152.80701754385964,0,0.3727
6F069,6E,IndiGo,MAA -> BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,213.0,172.8153846153846,0,0.2318
6F032,6E,IndiGo,DEL -> BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,159.0,178.10714285714286,0,0.415
UK178,UK,Vistara,DEL -> BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,268.0,170.0344827586207,0,0.3661
6F108,6E,IndiGo,DEL -> HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,222.0,174.75925925925927,0,0.2839
UK147,UK,Vistara,CCU -> DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,200.0,153.61111111111111,0,0.291
AI187,AI,Air India,BLR -> HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,104.0,155.68421052631578,0,0.2867
UK213,UK,Vistara,BOM -> CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,100.0,169.51111111111112,0,0.2402
AI035,AI,Air India,DEL -> MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,91.0,178.7826086956522,0,0.3818
UK186,UK,Vistara,BOM -> BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,197.0,176.52173913043478,0,0.3376
6F045,6E,IndiGo,BOM -> HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,274.0,180.84615384615384,0,0.4423
UK025,UK,Vistara,DEL -> BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,232.0,178.10714285714286,0,0.2351
UK162,UK,Vistara,BOM -> CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,94.0,169.51111111111112,0,0.1408
AI157,AI,Air India,BLR -> CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,168.0,128.52380952380952,0,0.6584
6F096,6E,IndiGo,MAA -> BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,253.0,172.8153846153846,0,0.2439
SJ229,SJ,SpiceJet,CCU -> DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,122.0,153.61111111111111,0,0.2126
AI214,AI,Air India,CCU -> DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,266.0,153.61111111111111,0,0.3403
6F205,6E,IndiGo,HYD -> BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,106.0,155.4814814814815,0,0.156
SJ157,SJ,SpiceJet,DEL -> HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,174.0,174.75925925925927,0,0.3747
UK114,UK,Vistara,HYD -> CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,108.0,167.15384615384616,0,0.2016
6F054,6E,IndiGo,HYD -> BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,205.0,162.76923076923077,0,0.1803
6F216,6E,IndiGo,BLR -> DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,293.0,156.94736842105263,0,0.6009
AI231,AI,Air India,DEL -> HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,119.0,174.75925925925927,0,0.155
UK103,UK,Vistara,MAA -> DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,194.0,155.96153846153845,0,0.1694
AI066,AI,Air India,HYD -> MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,140.0,152.80701754385964,0,0.2665
6F186,6E,IndiGo,HYD -> BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,254.0,155.4814814814815,0,0.2591
AI021,AI,Air India,DEL -> HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,239.0,174.75925925925927,0,0.1576
AI113,AI,Air India,CCU -> HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,150.0,152.23809523809524,0,0.3537
SJ031,SJ,SpiceJet,DEL -> BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,69.0,178.10714285714286,0,0.4448
UK217,UK,Vistara,MAA -> CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,55.0,158.54166666666666,0,0.3099
SJ120,SJ,SpiceJet,MAA -> BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,217.0,172.8153846153846,0,0.1508
UK180,UK,Vistara,CCU -> MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,131.0,171.29166666666666,0,0.1191
6F242,6E,IndiGo,BLR -> MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,234.0,187.3125,0,0.4633
UK080,UK,Vistara,BLR -> MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,80.0,187.3125,0,0.5728
SJ124,SJ,SpiceJet,HYD -> DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,247.0,185.35714285714286,0,0.4052
SJ115,SJ,SpiceJet,BOM -> HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,125.0,180.84615384615384,0,0.2138
AI081,AI,Air India,CCU -> BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,108.0,163.96969696969697,0,0.1728
AI142,AI,Air India,BOM -> DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,134.0,153.82051282051282,0,0.1994
UK052,UK,Vistara,BLR -> CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,52.0,128.52380952380952,1,0.7451
UK014,UK,Vistara,HYD -> MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,85.0,152.80701754385964,0,0.1208
AI230,AI,Air India,CCU -> BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,225.0,167.35,0,0.1502
6F268,6E,IndiGo,DEL -> MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,89.0,178.7826086956522,0,0.2269
AI124,AI,Air India,CCU -> HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,212.0,152.23809523809524,0,0.1578
6F082,6E,IndiGo,BOM -> BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,120.0,176.52173913043478,0,0.1317
SJ035,SJ,SpiceJet,CCU -> DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,60.0,153.61111111111111,0,0.2137
SJ095,SJ,SpiceJet,DEL -> MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,184.0,178.7826086956522,0,0.2932
UK230,UK,Vistara,BLR -> BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,93.0,147.73333333333332,0,0.2271
UK171,UK,Vistara,HYD -> CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,174.0,167.15384615384616,0,0.2421
6F147,6E,IndiGo,HYD -> MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,274.0,152.80701754385964,0,0.2978
SJ212,SJ,SpiceJet,MAA -> BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0,172.8153846153846,0,0.0837
6F080,6E,IndiGo,HYD -> MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,206.0,152.80701754385964,0,0.1229
UK049,UK,Vistara,HYD -> BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,45.0,155.4814814814815,0,0.2889
AI152,AI,Air India,BLR -> CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,65.0,128.52380952380952,0,0.703
AI162,AI,Air India,MAA -> DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,200.0,155.96153846153845,0,0.1267
SJ037,SJ,SpiceJet,BLR -> BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,197.0,147.73333333333332,0,0.2557
AI172,AI,Air India,BOM -> CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,45.0,169.51111111111112,0,0.4002
UK205,UK,Vistara,HYD -> MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,169.0,152.80701754385964,0,0.1803
AI199,AI,Air India,HYD -> DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,219.0,185.35714285714286,0,0.3984
6F241,6E,IndiGo,DEL -> HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,35.0,174.75925925925927,0,0.6516
SJ041,SJ,SpiceJet,CCU -> HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,275.0,152.23809523809524,0,0.3228
AI064,AI,Air India,BLR -> MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,103.0,187.3125,0,0.4063
UK169,UK,Vistara,HYD -> DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,289.0,185.35714285714286,0,0.5107
UK144,UK,Vistara,BOM -> CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,172.0,169.51111111111112,0,0.2588
AI118,AI,Air India,HYD -> MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,129.0,152.80701754385964,0,0.1053
SJ145,SJ,SpiceJet,BLR -> HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,177.0,155.68421052631578,0,0.1008
SJ077,SJ,SpiceJet,BLR -> MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,128.0,187.3125,0,0.3172
AI126,AI,Air India,MAA -> HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,202.0,160.0,0,0.124
SJ033,SJ,SpiceJet,HYD -> DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,85.0,185.35714285714286,0,0.3946
SJ180,SJ,SpiceJet,HYD -> CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,288.0,167.15384615384616,0,0.3793
6F183,6E,IndiGo,MAA -> HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,164.0,160.0,0,0.2617
AI145,AI,Air India,DEL -> BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,265.0,178.10714285714286,0,0.161
6F089,6E,IndiGo,DEL -> HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,124.0,174.75925925925927,0,0.0584
6F207,6E,IndiGo,BOM -> HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,241.0,180.84615384615384,0,0.1667
AI229,AI,Air India,HYD -> MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,112.0,152.80701754385964,0,0.0457
6F223,6E,IndiGo,MAA -> BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,34.0,172.8153846153846,0,0.5832
6F116,6E,IndiGo,MAA -> CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,139.0,158.54166666666666,0,0.1681
SJ240,SJ,SpiceJet,BOM -> HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,219.0,180.84615384615384,0,0.2118
SJ184,SJ,SpiceJet,CCU -> DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,268.0,153.61111111111111,0,0.2347
AI087,AI,Air India,MAA -> DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,238.0,155.96153846153845,0,0.1087
UK148,UK,Vistara,HYD -> BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,132.0,155.4814814814815,0,0.0981
AI210,AI,Air India,BLR -> BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,157.0,147.73333333333332,0,0.2872
6F093,6E,IndiGo,CCU -> DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,231.0,153.61111111111111,0,0.1028
SJ080,SJ,SpiceJet,CCU -> MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,115.0,171.29166666666666,0,0.0238
SJ005,SJ,SpiceJet,DEL -> MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,81.0,178.7826086956522,0,0.2184
6F040,6E,IndiGo,HYD -> CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,281.0,167.15384615384616,0,0.3288
AI212,AI,Air India,DEL -> CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,282.0,151.73076923076923,0,0.4381
AI154,AI,Air India,HYD -> MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,231.0,152.80701754385964,0,0.1183
6F239,6E,IndiGo,CCU -> BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,133.0,163.96969696969697,0,0.1146
UK199,UK,Vistara,BOM -> CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,211.0,169.51111111111112,0,0.0584
6F218,6E,IndiGo,BLR -> BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,227.0,147.73333333333332,0,0.2482
6F011,6E,IndiGo,MAA -> BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,120.0,172.8153846153846,0,0.0341
UK106,UK,Vistara,BOM -> CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,131.0,169.51111111111112,0,0.0
UK030,UK,Vistara,CCU -> DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,267.0,153.61111111111111,0,0.2196
6F090,6E,IndiGo,HYD -> BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,252.0,162.76923076923077,0,0.1628
AI184,AI,Air India,BOM -> CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,120.0,169.51111111111112,0,0.0062
SJ232,SJ,SpiceJet,MAA -> BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,260.0,172.8153846153846,0,0.1362
AI153,AI,Air India,BOM -> CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,88.0,169.51111111111112,0,0.0592
UK101,UK,Vistara,DEL -> HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,163.0,174.75925925925927,0,0.1372
6F200,6E,IndiGo,HYD -> DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,287.0,185.35714285714286,0,0.4717
6F162,6E,IndiGo,CCU -> BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,174.0,163.96969696969697,0,0.1624
SJ197,SJ,SpiceJet,HYD -> BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,164.0,162.76923076923077,0,0.2661
AI174,AI,Air India,DEL -> CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,136.0,151.73076923076923,0,0.1751
UK090,UK,Vistara,HYD -> MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,160.0,152.80701754385964,0,0.1295
UK124,UK,Vistara,MAA -> BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,154.0,172.8153846153846,0,0.081
AI239,AI,Air India,BOM -> HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,194.0,180.84615384615384,0,0.2622
UK002,UK,Vistara,CCU -> MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,292.0,171.29166666666666,0,0.3651
SJ055,SJ,SpiceJet,HYD -> MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,219.0,152.80701754385964,0,0.0908
UK132,UK,Vistara,BOM -> DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,127.0,153.82051282051282,0,0.0706
6F002,6E,IndiGo,BLR -> MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,203.0,187.3125,0,0.4497
UK005,UK,Vistara,BOM -> MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,252.0,183.40740740740742,0,0.2705
6F258,6E,IndiGo,BOM -> DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,175.0,153.82051282051282,0,0.0814
SJ244,SJ,SpiceJet,BLR -> DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,108.0,156.94736842105263,0,0.004
