flight_instance_id,flight_id,airline_key,route_key,departure_date_key,departure_time,arrival_time,departure_hour,duration_minutes,route_mean_duration,route_std_duration,is_overnight,duration_anomaly_flag,is_duration_outlier
770,6F266,2,1,20260418,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,9,88.0,171.29166666666666,79.96112053430373,False,False,False
771,6F138,2,24,20260418,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,9,184.0,162.76923076923077,80.76202458695928,False,False,False
772,SJ219,3,8,20260418,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,9,277.0,153.82051282051282,75.2759386296325,False,False,False
773,UK197,4,29,20260418,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,9,92.0,155.68421052631578,56.33141281891869,False,False,False
774,6F119,2,10,20260418,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,9,134.0,178.10714285714286,82.9878792067739,False,False,False
775,SJ058,3,4,20260418,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,8,256.0,174.75925925925927,75.97192509877934,False,False,False
776,AI218,1,2,20260418,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,8,180.0,169.51111111111112,72.0207904509422,False,False,False
777,SJ060,3,15,20260418,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,8,295.0,167.15384615384616,88.09934951300937,False,False,False
778,UK121,4,6,20260418,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,8,240.0,147.73333333333332,73.89407596875976,False,False,False
779,6F208,2,28,20260418,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,8,187.0,163.96969696969697,81.22018100835717,False,False,False
780,6F153,2,22,20260418,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,8,237.0,167.35,77.8062877989474,False,False,False
781,AI117,1,24,20260418,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,8,111.0,162.76923076923077,80.76202458695928,False,False,False
782,SJ113,3,6,20260418,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,8,120.0,147.73333333333332,73.89407596875976,False,False,False
783,AI191,1,27,20260418,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,7,241.0,187.3125,68.64470724923615,False,False,False
784,6F267,2,9,20260418,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,7,233.0,178.7826086956522,69.77232879596788,False,False,False
785,6F185,2,12,20260418,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,7,139.0,153.61111111111111,76.959941208792,False,False,False
786,AI114,1,12,20260418,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,7,75.0,153.61111111111111,76.959941208792,False,False,False
787,6F155,2,7,20260418,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,7,33.0,170.0344827586207,73.42658274894177,False,False,False
788,UK045,4,19,20260418,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,7,105.0,160.0,82.9511904676479,False,False,False
789,AI111,1,21,20260418,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,7,179.0,158.54166666666666,85.71742208720094,False,False,False
790,AI156,1,28,20260418,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,7,103.0,163.96969696969697,81.22018100835717,False,False,False
791,SJ128,3,22,20260418,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,7,183.0,167.35,77.8062877989474,False,False,False
792,AI104,1,19,20260418,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,7,105.0,160.0,82.9511904676479,False,False,False
793,6F225,2,15,20260418,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,7,279.0,167.15384615384616,88.09934951300937,False,False,False
794,6F033,2,4,20260418,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,7,120.0,174.75925925925927,75.97192509877934,False,False,False
795,6F244,2,21,20260418,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,7,84.0,158.54166666666666,85.71742208720094,False,False,False
796,UK137,4,16,20260418,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,7,130.0,183.40740740740742,80.06452170173525,False,False,False
797,AI063,1,24,20260418,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,7,263.0,162.76923076923077,80.76202458695928,False,False,False
798,SJ156,3,8,20260418,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,6,35.0,153.82051282051282,75.2759386296325,False,False,False
799,UK125,4,17,20260418,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,6,286.0,155.4814814814815,86.09939264074637,False,False,False
800,AI232,1,7,20260418,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,6,210.0,170.0344827586207,73.42658274894177,False,False,False
801,AI167,1,30,20260418,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,6,267.0,156.94736842105263,85.1668125792687,False,False,False
802,UK160,4,6,20260418,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,6,256.0,147.73333333333332,73.89407596875976,False,False,False
803,UK129,4,14,20260418,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,6,60.0,152.80701754385964,78.4174813319461,False,False,False
804,SJ230,3,2,20260418,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,6,275.0,169.51111111111112,72.0207904509422,False,False,False
805,SJ056,3,13,20260418,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,6,59.0,185.35714285714286,78.63649665563553,False,False,False
806,SJ137,3,12,20260418,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,6,246.0,153.61111111111111,76.959941208792,False,False,False
807,6F081,2,23,20260418,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,6,99.0,172.8153846153846,79.97223977490806,False,False,False
808,6F088,2,22,20260418,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,5,151.0,167.35,77.8062877989474,False,False,False
809,6F121,2,14,20260418,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,5,298.0,152.80701754385964,78.4174813319461,False,False,False
810,UK214,4,13,20260418,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,5,220.0,185.35714285714286,78.63649665563553,False,False,False
811,6F060,2,7,20260418,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,5,120.0,170.0344827586207,73.42658274894177,False,False,False
812,SJ101,3,12,20260418,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,5,100.0,153.61111111111111,76.959941208792,False,False,False
813,AI017,1,28,20260418,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,5,213.0,163.96969696969697,81.22018100835717,False,False,False
814,6F120,2,6,20260418,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,5,60.0,147.73333333333332,73.89407596875976,False,False,False
815,6F217,2,6,20260418,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,5,168.0,147.73333333333332,73.89407596875976,False,False,False
816,AI194,1,23,20260418,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,5,269.0,172.8153846153846,79.97223977490806,False,False,False
817,AI095,1,9,20260418,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,5,198.0,178.7826086956522,69.77232879596788,False,False,False
818,SJ190,3,2,20260418,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,4,268.0,169.51111111111112,72.0207904509422,False,False,False
819,6F139,2,14,20260418,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,4,202.0,152.80701754385964,78.4174813319461,False,False,False
820,6F062,2,12,20260418,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,4,87.0,153.61111111111111,76.959941208792,False,False,False
821,UK011,4,12,20260418,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,4,104.0,153.61111111111111,76.959941208792,False,False,False
822,6F100,2,26,20260418,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,4,189.0,176.52173913043478,70.9781461662784,False,False,False
823,6F228,2,14,20260418,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,4,291.0,152.80701754385964,78.4174813319461,False,False,False
824,UK033,4,13,20260418,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,4,284.0,185.35714285714286,78.63649665563553,False,False,False
825,SJ231,3,7,20260418,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,4,85.0,170.0344827586207,73.42658274894177,False,False,False
826,AI166,1,2,20260418,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,4,183.0,169.51111111111112,72.0207904509422,False,False,False
827,SJ176,3,10,20260418,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,4,122.0,178.10714285714286,82.9878792067739,False,False,False
828,SJ065,3,23,20260418,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,4,164.0,172.8153846153846,79.97223977490806,False,False,False
829,6F160,2,23,20260418,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,4,257.0,172.8153846153846,79.97223977490806,False,False,False
830,AI089,1,28,20260418,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,4,42.0,163.96969696969697,81.22018100835717,False,False,False
831,UK226,4,19,20260418,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,3,63.0,160.0,82.9511904676479,False,False,False
832,SJ123,3,2,20260418,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,3,88.0,169.51111111111112,72.0207904509422,False,False,False
833,AI054,1,15,20260418,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,3,266.0,167.15384615384616,88.09934951300937,False,False,False
834,UK019,4,5,20260418,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,3,54.0,180.84615384615384,76.7315800998219,False,False,False
835,UK032,4,6,20260418,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,3,237.0,147.73333333333332,73.89407596875976,False,False,False
836,SJ100,3,23,20260418,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,3,202.0,172.8153846153846,79.97223977490806,False,False,False
837,SJ094,3,19,20260418,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,3,284.0,160.0,82.9511904676479,False,False,False
838,6F101,2,16,20260418,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,3,297.0,183.40740740740742,80.06452170173525,False,False,False
839,6F006,2,26,20260418,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,3,120.0,176.52173913043478,70.9781461662784,False,False,False
840,AI006,1,26,20260418,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,3,170.0,176.52173913043478,70.9781461662784,False,False,False
841,AI195,1,1,20260418,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,2,119.0,171.29166666666666,79.96112053430373,False,False,False
842,UK072,4,26,20260418,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,2,180.0,176.52173913043478,70.9781461662784,False,False,False
843,AI244,1,6,20260418,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,2,35.0,147.73333333333332,73.89407596875976,False,False,False
844,SJ059,3,12,20260418,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,2,76.0,153.61111111111111,76.959941208792,False,False,False
845,SJ009,3,22,20260418,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,2,95.0,167.35,77.8062877989474,False,False,False
846,AI121,1,14,20260418,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,2,209.0,152.80701754385964,78.4174813319461,False,False,False
847,6F265,2,4,20260418,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,2,57.0,174.75925925925927,75.97192509877934,False,False,False
848,6F110,2,13,20260418,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,2,201.0,185.35714285714286,78.63649665563553,False,False,False
849,UK018,4,2,20260418,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,2,113.0,169.51111111111112,72.0207904509422,False,False,False
850,6F072,2,25,20260418,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,2,57.0,128.52380952380952,75.23338291451412,False,False,False
851,6F159,2,28,20260418,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,2,35.0,163.96969696969697,81.22018100835717,False,False,False
852,6F095,2,27,20260418,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,1,221.0,187.3125,68.64470724923615,False,False,False
853,SJ129,3,28,20260418,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,1,240.0,163.96969696969697,81.22018100835717,False,False,False
854,UK039,4,17,20260418,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,1,73.0,155.4814814814815,86.09939264074637,False,False,False
855,6F130,2,4,20260418,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,1,78.0,174.75925925925927,75.97192509877934,False,False,False
856,6F247,2,4,20260418,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,1,78.0,174.75925925925927,75.97192509877934,False,False,False
857,SJ233,3,4,20260418,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,1,98.0,174.75925925925927,75.97192509877934,False,False,False
858,6F231,2,14,20260418,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,1,267.0,152.80701754385964,78.4174813319461,False,False,False
859,AI125,1,12,20260418,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,1,219.0,153.61111111111111,76.959941208792,False,False,False
860,6F102,2,14,20260418,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,1,74.0,152.80701754385964,78.4174813319461,False,False,False
861,UK078,4,5,20260418,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,1,209.0,180.84615384615384,76.7315800998219,False,False,False
862,UK043,4,4,20260418,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,0,244.0,174.75925925925927,75.97192509877934,False,False,False
863,AI144,1,3,20260418,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,0,173.0,176.76190476190476,75.05258474023714,False,False,False
864,UK054,4,6,20260418,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,0,293.0,147.73333333333332,73.89407596875976,False,False,False
865,UK108,4,7,20260418,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,0,198.0,170.0344827586207,73.42658274894177,False,False,False
866,6F008,2,10,20260418,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,0,285.0,178.10714285714286,82.9878792067739,False,False,False
867,6F106,2,2,20260418,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,0,102.0,169.51111111111112,72.0207904509422,False,False,False
868,AI203,1,2,20260418,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,0,167.0,169.51111111111112,72.0207904509422,False,False,False
869,AI065,1,23,20260418,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,0,291.0,172.8153846153846,79.97223977490806,False,False,False
870,UK053,4,6,20260417,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,23,170.0,147.73333333333332,73.89407596875976,False,False,False
871,UK086,4,22,20260417,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,23,152.0,167.35,77.8062877989474,False,False,False
872,SJ223,3,14,20260417,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,23,74.0,152.80701754385964,78.4174813319461,False,False,False
873,6F069,2,23,20260417,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,23,213.0,172.8153846153846,79.97223977490806,False,False,False
874,6F032,2,10,20260417,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,23,159.0,178.10714285714286,82.9878792067739,False,False,False
875,UK178,4,7,20260417,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,23,268.0,170.0344827586207,73.42658274894177,False,False,False
876,6F108,2,4,20260417,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,23,222.0,174.75925925925927,75.97192509877934,False,False,False
877,UK147,4,12,20260417,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,23,200.0,153.61111111111111,76.959941208792,False,False,False
878,AI187,1,29,20260417,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,23,104.0,155.68421052631578,56.33141281891869,False,False,False
879,UK213,4,2,20260417,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,23,100.0,169.51111111111112,72.0207904509422,False,False,False
880,AI035,1,9,20260417,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,23,91.0,178.7826086956522,69.77232879596788,False,False,False
881,UK186,4,26,20260417,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,23,197.0,176.52173913043478,70.9781461662784,False,False,False
882,6F045,2,5,20260417,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,23,274.0,180.84615384615384,76.7315800998219,False,False,False
883,UK025,4,10,20260417,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,22,232.0,178.10714285714286,82.9878792067739,False,False,False
884,UK162,4,2,20260417,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,22,94.0,169.51111111111112,72.0207904509422,False,False,False
885,AI157,1,25,20260417,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,22,168.0,128.52380952380952,75.23338291451412,False,False,False
886,6F096,2,23,20260417,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,22,253.0,172.8153846153846,79.97223977490806,False,False,False
887,SJ229,3,12,20260417,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,22,122.0,153.61111111111111,76.959941208792,False,False,False
888,AI214,1,12,20260417,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,22,266.0,153.61111111111111,76.959941208792,False,False,False
889,6F205,2,17,20260417,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,22,106.0,155.4814814814815,86.09939264074637,False,False,False
890,SJ157,3,4,20260417,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,22,174.0,174.75925925925927,75.97192509877934,False,False,False
891,UK114,4,15,20260417,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,22,108.0,167.15384615384616,88.09934951300937,False,False,False
892,6F054,2,24,20260417,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,22,205.0,162.76923076923077,80.76202458695928,False,False,False
893,6F216,2,30,20260417,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,21,293.0,156.94736842105263,85.1668125792687,False,False,False
894,AI231,1,4,20260417,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,21,119.0,174.75925925925927,75.97192509877934,False,False,False
895,UK103,4,11,20260417,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,21,194.0,155.96153846153845,81.71192361912954,False,False,False
896,AI066,1,14,20260417,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,21,140.0,152.80701754385964,78.4174813319461,False,False,False
897,6F186,2,17,20260417,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,21,254.0,155.4814814814815,86.09939264074637,False,False,False
898,AI021,1,4,20260417,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,21,239.0,174.75925925925927,75.97192509877934,False,False,False
899,AI113,1,20,20260417,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,21,150.0,152.23809523809524,70.13480217545691,False,False,False
900,SJ031,3,10,20260417,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,21,69.0,178.10714285714286,82.9878792067739,False,False,False
901,UK217,4,21,20260417,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,21,55.0,158.54166666666666,85.71742208720094,False,False,False
902,SJ120,3,23,20260417,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,21,217.0,172.8153846153846,79.97223977490806,False,False,False
903,UK180,4,1,20260417,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,21,131.0,171.29166666666666,79.96112053430373,False,False,False
904,6F242,2,27,20260417,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,21,234.0,187.3125,68.64470724923615,False,False,False
905,UK080,4,27,20260417,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,21,80.0,187.3125,68.64470724923615,False,False,False
906,SJ124,3,13,20260417,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,21,247.0,185.35714285714286,78.63649665563553,False,False,False
907,SJ115,3,5,20260417,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,21,125.0,180.84615384615384,76.7315800998219,False,False,False
908,AI081,1,28,20260417,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,21,108.0,163.96969696969697,81.22018100835717,False,False,False
909,AI142,1,8,20260417,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,20,134.0,153.82051282051282,75.2759386296325,False,False,False
910,UK052,4,25,20260417,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,20,52.0,128.52380952380952,75.23338291451412,False,False,False
911,UK014,4,14,20260417,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,20,85.0,152.80701754385964,78.4174813319461,False,False,False
912,AI230,1,22,20260417,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,20,225.0,167.35,77.8062877989474,False,False,False
913,6F268,2,9,20260417,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,20,89.0,178.7826086956522,69.77232879596788,False,False,False
914,AI124,1,20,20260417,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,20,212.0,152.23809523809524,70.13480217545691,False,False,False
915,6F082,2,26,20260417,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,20,120.0,176.52173913043478,70.9781461662784,False,False,False
916,SJ035,3,12,20260417,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,20,60.0,153.61111111111111,76.959941208792,False,False,False
917,SJ095,3,9,20260417,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,20,184.0,178.7826086956522,69.77232879596788,False,False,False
918,UK230,4,6,20260417,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,20,93.0,147.73333333333332,73.89407596875976,False,False,False
919,UK171,4,15,20260417,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,19,174.0,167.15384615384616,88.09934951300937,False,False,False
920,6F147,2,14,20260417,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,19,274.0,152.80701754385964,78.4174813319461,False,False,False
921,SJ212,3,23,20260417,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,19,115.0,172.8153846153846,79.97223977490806,False,False,False
922,6F080,2,14,20260417,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,19,206.0,152.80701754385964,78.4174813319461,False,False,False
923,UK049,4,17,20260417,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,19,45.0,155.4814814814815,86.09939264074637,False,False,False
924,AI152,1,25,20260417,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,19,65.0,128.52380952380952,75.23338291451412,False,False,False
925,AI162,1,11,20260417,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,19,200.0,155.96153846153845,81.71192361912954,False,False,False
926,SJ037,3,6,20260417,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,19,197.0,147.73333333333332,73.89407596875976,False,False,False
927,AI172,1,2,20260417,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,19,45.0,169.51111111111112,72.0207904509422,False,False,False
928,UK205,4,14,20260417,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,18,169.0,152.80701754385964,78.4174813319461,False,False,False
929,AI199,1,13,20260417,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,18,219.0,185.35714285714286,78.63649665563553,False,False,False
930,6F241,2,4,20260417,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,18,35.0,174.75925925925927,75.97192509877934,False,False,False
931,SJ041,3,20,20260417,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,18,275.0,152.23809523809524,70.13480217545691,False,False,False
932,AI064,1,27,20260417,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,18,103.0,187.3125,68.64470724923615,False,False,False
933,UK169,4,13,20260417,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,18,289.0,185.35714285714286,78.63649665563553,False,False,False
934,UK144,4,2,20260417,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,18,172.0,169.51111111111112,72.0207904509422,False,False,False
935,AI118,1,14,20260417,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,17,129.0,152.80701754385964,78.4174813319461,False,False,False
936,SJ145,3,29,20260417,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,17,177.0,155.68421052631578,56.33141281891869,False,False,False
937,SJ077,3,27,20260417,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,17,128.0,187.3125,68.64470724923615,False,False,False
938,AI126,1,19,20260417,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,17,202.0,160.0,82.9511904676479,False,False,False
939,SJ033,3,13,20260417,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,17,85.0,185.35714285714286,78.63649665563553,False,False,False
940,SJ180,3,15,20260417,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,17,288.0,167.15384615384616,88.09934951300937,False,False,False
941,6F183,2,19,20260417,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,17,164.0,160.0,82.9511904676479,False,False,False
942,AI145,1,10,20260417,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,17,265.0,178.10714285714286,82.9878792067739,False,False,False
943,6F089,2,4,20260417,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,17,124.0,174.75925925925927,75.97192509877934,False,False,False
944,6F207,2,5,20260417,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,16,241.0,180.84615384615384,76.7315800998219,False,False,False
945,AI229,1,14,20260417,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,16,112.0,152.80701754385964,78.4174813319461,False,False,False
946,6F223,2,23,20260417,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,16,34.0,172.8153846153846,79.97223977490806,False,False,False
947,6F116,2,21,20260417,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,16,139.0,158.54166666666666,85.71742208720094,False,False,False
948,SJ240,3,5,20260417,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,16,219.0,180.84615384615384,76.7315800998219,False,False,False
949,SJ184,3,12,20260417,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,16,268.0,153.61111111111111,76.959941208792,False,False,False
950,AI087,1,11,20260417,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,16,238.0,155.96153846153845,81.71192361912954,False,False,False
951,UK148,4,17,20260417,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,16,132.0,155.4814814814815,86.09939264074637,False,False,False
952,AI210,1,6,20260417,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,16,157.0,147.73333333333332,73.89407596875976,False,False,False
953,6F093,2,12,20260417,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,16,231.0,153.61111111111111,76.959941208792,False,False,False
954,SJ080,3,1,20260417,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,16,115.0,171.29166666666666,79.96112053430373,False,False,False
955,SJ005,3,9,20260417,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,16,81.0,178.7826086956522,69.77232879596788,False,False,False
956,6F040,2,15,20260417,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,15,281.0,167.15384615384616,88.09934951300937,False,False,False
957,AI212,1,18,20260417,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,15,282.0,151.73076923076923,87.06437052769988,False,False,False
958,AI154,1,14,20260417,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,15,231.0,152.80701754385964,78.4174813319461,False,False,False
959,6F239,2,28,20260417,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,15,133.0,163.96969696969697,81.22018100835717,False,False,False
960,UK199,4,2,20260417,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,15,211.0,169.51111111111112,72.0207904509422,False,False,False
961,6F218,2,6,20260417,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,15,227.0,147.73333333333332,73.89407596875976,False,False,False
962,6F011,2,23,20260417,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,15,120.0,172.8153846153846,79.97223977490806,False,False,False
